example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,iteration_history,reason
7,HILDA'S FACE QUIVERED BUT SHE WHISPERED YES I THINK IT MUST HAVE BEEN,OUT IN THE WOODS STOOD A NICE LITTLE FIR TREE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0021.flac,4446-2275-0021,0.0,stage1,,impossible_target
8,ALREADY A NORTH AND A SOUTH WERE TALKED OF WHY NOT SET UP ALSO A WEST,TIS LATE AND I GO MYSELF WITHIN A SHORT SPACE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13754/4077-13754-0004.flac,4077-13754-0004,0.0,stage1,,impossible_target
9,THEIR SUFFERINGS HAVE NEVER YET BEEN FITLY CHRONICLED BY HUMAN SCRIBE,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,I'm sorry.,False,-1,11.226496696472168,0.15000000596046448,0.0997682511806488,stage1,LibriSpeech/test-clean/4077/13751/4077-13751-0013.flac,4077-13751-0013,0.15,stage1,,
0,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL,BRACTON'S A VERY GOOD FELLOW I CAN ASSURE YOU,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0017.flac,2830-3980-0017,0.0,stage1,,impossible_target
1,SATURDAY AUGUST FIFTEENTH THE SEA UNBROKEN ALL ROUND NO LAND IN SIGHT,I'VE BEEN READY TO GO ANYWHERE FOR SIX MONTHS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0000.flac,260-123286-0000,0.0,stage1,,impossible_target
2,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY,ALGEBRA MEDICINE BOTANY HAVE EACH THEIR SLANG,The,False,-1,12.305459976196289,0.15000000596046448,0.09958188235759735,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0013.flac,1580-141083-0013,0.15,stage1,,
3,THE DELAWARES ARE CHILDREN OF THE TORTOISE AND THEY OUTSTRIP THE DEER,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0022.flac,1320-122617-0022,0.0,stage1,,impossible_target
4,TO THIS HIS ANSWER WAS PROMPT OH THANK GOD NO AND IS THE RECORD YOURS,BUT THE ESSENCE OF LUTHER'S LECTURES IS THERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/127105/121-127105-0007.flac,121-127105-0007,0.0,stage1,,impossible_target
5,IF HE TO KEEP ONE OATH MUST LOSE ONE JOY BY HIS LIFE'S STAR FORETOLD,THEY SEEM TO BE WE ARE LOST BUT I AM NOT SURE,Thank you for the opportunity to highlight anything.,False,-1,12.998469352722168,0.15000000596046448,0.09934097528457642,stage1,LibriSpeech/test-clean/908/31957/908-31957-0012.flac,908-31957-0012,0.15,stage1,,
6,COULD IT MEAN TO LAST A LOVE SET PENDULOUS BETWEEN SORROW AND SORROW,EACH OF US IS LASHED TO SOME PART OF THE RAFT,"and the answer to the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes, the answer is yes,",False,-1,12.902193069458008,0.15000000596046448,0.09953988343477249,stage1,LibriSpeech/test-clean/908/31957/908-31957-0007.flac,908-31957-0007,0.15,stage1,,
7,OVER THE TRACK LINED CITY STREET THE YOUNG MEN THE GRINNING MEN PASS,NOW YOU'LL STAY CRIED VAN SAY POLLY WON'T YOU,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/292519/8555-292519-0008.flac,8555-292519-0008,0.0,stage1,,impossible_target
8,YOU HEAR WHAT SIR FERDINANDO BROWN HAS SAID REPLIED CAPTAIN BATTLEAX,HE COULD EXAMINE THE PAPERS IN HIS OWN OFFICE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0042.flac,8455-210777-0042,0.0,stage1,,impossible_target
9,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,YES BUT THAT'S JUST THE BEAUTY OF HER PASSION,The second point is the second point.,False,-1,12.527915954589844,0.15000000596046448,0.09971164911985397,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0034.flac,7176-92135-0034,0.15,stage1,,
0,A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,That's for you.,False,-1,10.900718688964844,0.15000000596046448,0.09970524162054062,stage1,LibriSpeech/test-clean/672/122797/672-122797-0034.flac,672-122797-0034,0.15,stage1,,
1,RIGHT WILLINGLY FOR BETWEEN US WE HAVE WON THE BATTLE ANSWERED ROBIN,MORNIN GIRLS HOPE YE FEEL AS WELL AS YE LOOK,Thank you.,False,-1,12.582727432250977,0.15000000596046448,0.09975791722536087,stage1,LibriSpeech/test-clean/61/70968/61-70968-0040.flac,61-70968-0040,0.15,stage1,,
2,TIS FINE FOR YOU TO TALK OLD MAN ANSWERED THE LEAN SULLEN APPRENTICE,YES BUT PERHAPS I FRIGHTENED HER IN WHAT WAY,The,False,-1,11.23507022857666,0.15000000596046448,0.10046038776636124,stage1,LibriSpeech/test-clean/61/70968/61-70968-0022.flac,61-70968-0022,0.15,stage1,,
3,WHAT OF THE FARM OLAF NOT YET I ANSWERED VIKING IS BETTER FOR SUMMER,I AM GOING TO THE COURT BALL ANSWERED ANDERS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0022.flac,5142-33396-0022,0.0,stage1,,impossible_target
4,NEVER MIND NOW INTERPOSED THE CAPTAIN WE WILL TALK OF THAT BY AND BY,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0012.flac,5105-28240-0012,0.0,stage1,,impossible_target
5,THERE IS THE SLANG OF THE AFFECTED LADY AS WELL AS OF THE PRECIEUSES,IT WILL NOT BE SAFE FOR YOU TO STAY HERE NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0022.flac,4507-16021-0022,0.0,stage1,,impossible_target
6,IT'S BEEN ON ONLY TWO WEEKS AND I'VE BEEN HALF A DOZEN TIMES ALREADY,GEORGE MONTFICHET WILL NEVER FORGET THIS DAY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0003.flac,4446-2271-0003,0.0,stage1,,impossible_target
7,THIS PASSAGE THEN BEARS OUT THE FACT THAT ALL MEN ARE SOLD UNDER SIN,WHAT I SAY IS ALTOGETHER ON YOUR OWN ACCOUNT,It's got the spirit of the world.,False,-1,11.13570785522461,0.15000000596046448,0.09942327439785004,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0072.flac,2830-3980-0072,0.15,stage1,,
8,NOT GOLD OR SILVER OR PASCHAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR,THEY ARE COUSINS YOU KNOW WE ARE ALL COUSINS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0061.flac,2830-3980-0061,0.0,stage1,,impossible_target
9,THEY SAID TO THE GALATIANS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,SHE FOUND THE DOOR BUT IT WAS LOCKED OUTSIDE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,2830-3980-0001,0.0,stage1,,impossible_target
0,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE HORIZON,AND WOULD HE NOT BE A GOOD GIFT FOR OUR BABY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0008.flac,260-123288-0008,0.0,stage1,,impossible_target
1,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH THE GREATEST ANIMOSITY,SO I SET GUARDS OVER EVERY ONE IN THAT HOUSE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0029.flac,260-123286-0029,0.0,stage1,,impossible_target
2,I LIKE TO TALK TO CARL ABOUT NEW YORK AND WHAT A FELLOW CAN DO THERE,COME COME I CALLED WHEN NO ONE OBEYED A FIRE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134500/237-134500-0024.flac,237-134500-0024,0.0,stage1,,impossible_target
3,SHE ASKED IMPULSIVELY I DIDN'T BELIEVE YOU COULD PERSUADE HER FATHER,BUT I STAYED THAT SPRING AND BUILT ME A BOAT,you,False,-1,11.38786506652832,0.15000000596046448,0.1003708466887474,stage1,LibriSpeech/test-clean/237/126133/237-126133-0021.flac,237-126133-0021,0.15,stage1,,
4,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,YOU WILL TAKE ME ON BOARD COUNT WILL YOU NOT,"Oh, oh.",False,-1,12.261370658874512,0.15000000596046448,0.10010235011577606,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0054.flac,2094-142345-0054,0.15,stage1,,
5,I WILL TAKE THE BLACK CLAY WITH ME ALSO THE PENCIL CUTTINGS GOOD BYE,AND BESIDES SUPPOSE THEE DOES LEARN MEDICINE,"Dr. Smith, who had a flammery place in the place of the M.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.A.C.",False,-1,10.165939331054688,0.15000000596046448,0.09991192072629929,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0010.flac,1580-141084-0010,0.15,stage1,,
6,SLOW TO WORLD GREETINGS QUICK WITH ITS O LIST WHEN THE ANGELS SPEAK,YOU'LL NEVER DIG IT OUT OF THE ASTOR LIBRARY,"This is very simple. Equipment of needles. Oh, a list comes out of the person under any critical condition.",False,-1,13.004655838012695,0.15000000596046448,0.09991608560085297,stage1,LibriSpeech/test-clean/908/31957/908-31957-0013.flac,908-31957-0013,0.15,stage1,,
7,YES WE ARE CERTAINLY I REPLIED EVASIVELY BUT AFTER WE MAKE A DETOUR,WE'VE TORTURED EACH OTHER ENOUGH FOR TONIGHT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0020.flac,8463-294828-0020,0.0,stage1,,impossible_target
8,NOT ONCE DID HE COMMENT ON THE LENGTH OR THE HARDSHIPS OF A JOURNEY,BUT I DIDN'T KNOW YOU'VE ONLY TO TELL ME NOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,8463-294828-0009,0.0,stage1,,impossible_target
9,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,HAVE YOU BEEN IN PARIS MUCH THESE LATE YEARS,We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to be able to drive safely. We're going to,False,-1,11.045967102050781,0.15000000596046448,0.10034259408712387,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0024.flac,6930-76324-0024,0.15,stage1,,
0,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,We have to get them away from the point of 2014 that we followed to the district of 2016.,False,-1,10.420211791992188,0.15000000596046448,0.0992077961564064,stage1,LibriSpeech/test-clean/61/70968/61-70968-0029.flac,61-70968-0029,0.15,stage1,,
1,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70968/61-70968-0020.flac,61-70968-0020,0.0,stage1,,impossible_target
2,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70968/61-70968-0005.flac,61-70968-0005,0.0,stage1,,impossible_target
3,YOU RESEMBLE ME RACHEL YOU ARE FEARLESS AND INFLEXIBLE AND GENEROUS,AND SHE WAS VERY FOND OF YOU TOO AUNT RACHEL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,5683-32879-0023,0.0,stage1,,impossible_target
4,SO I WILL GIVE OUT THIS LAW THAT MY MEN SHALL NEVER LEAVE YOU ALONE,YES MY DEAR WATSON I HAVE SOLVED THE MYSTERY,I'm going to do a quad and then do two thousand and we mind that because I'm not going to be really helping.,False,-1,11.373771667480469,0.15000000596046448,0.10003228485584259,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0036.flac,5142-33396-0036,0.15,stage1,,
5,TWO HUNDRED WARRIORS FEASTED IN HIS HALL AND FOLLOWED HIM TO BATTLE,AND THEY ARE ALL IN FOR THIS EXAMINATION YES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0002.flac,5142-33396-0002,0.0,stage1,,impossible_target
6,I SAY SIR HARRY THE LITTLE GIRL'S GOING FAMOUSLY TO NIGHT ISN'T SHE,TO THE BEST OF MY BELIEF THEY WERE ROLLED UP,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0012.flac,4446-2271-0012,0.0,stage1,,impossible_target
7,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,HE HAD THE FAITH IN HIM THAT MOVES MOUNTAINS,I hope that you're enjoying it.,False,-1,10.55879020690918,0.15000000596046448,0.099742092192173,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0027.flac,3575-170457-0027,0.15,stage1,,
8,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED,WE HAVE A COMMANDER WHO'S GAME FOR ANYTHING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3570/5694/3570-5694-0019.flac,3570-5694-0019,0.0,stage1,,impossible_target
9,THE ATMOSPHERE IS EVIDENTLY CHARGED AND SURCHARGED WITH ELECTRICITY,FAMILIARITY IS A FEELING CAPABLE OF DEGREES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0006.flac,260-123288-0006,0.0,stage1,,impossible_target
0,IT MUST BE AS WIDE AS THE MEDITERRANEAN OR THE ATLANTIC AND WHY NOT,YOU WILL TAKE THEM FROM MY PRIVATE TREASURE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0015.flac,260-123286-0015,0.0,stage1,,impossible_target
1,SUDDENLY HE HEARD HIM AT THE VERY DOOR THERE WAS NO POSSIBLE ESCAPE,I AM CONVINCED OF WHAT I SAY SAID THE COUNT,The,False,-1,11.870573043823242,0.15000000596046448,0.09982413798570633,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0045.flac,1580-141084-0045,0.15,stage1,,
2,MISTER SOAMES WAS SOMEWHAT OVERWHELMED BY THIS FLOOD OF INFORMATION,BUT IT WAS NOT THE FIR TREE THAT THEY MEANT,The,False,-1,11.975337028503418,0.15000000596046448,0.10011852532625198,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0030.flac,1580-141083-0030,0.15,stage1,,
3,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED,WHAT'S THE MEANING OF THIS THOUGHT THE TREE,"The barely surface is tracking in five, and then the learning and throws were something that could be done.",False,-1,11.133302688598633,0.15000000596046448,0.09945738315582275,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,1320-122617-0005,0.15,stage1,,
4,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,I think it's a good idea to have a good time.,False,-1,10.805519104003906,0.15000000596046448,0.09955138713121414,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0013.flac,6930-76324-0013,0.15,stage1,,
5,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTON'S,FACTS FORM ONE OF THESE AND IDEAS THE OTHER,"The system was likely to be profiling to the Earth's authority, but it was more than a specific information.",False,-1,11.709537506103516,0.15000000596046448,0.09983405470848083,stage1,LibriSpeech/test-clean/61/70970/61-70970-0029.flac,61-70970-0029,0.15,stage1,,
6,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS,THIS DECISION WAS COMMUNICATED TO THE GIRLS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70968/61-70968-0056.flac,61-70968-0056,0.0,stage1,,impossible_target
7,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0027.flac,5683-32866-0027,0.0,stage1,,impossible_target
8,THE FLOOR MORE THAN ANYTHING ELSE SHOWED THE GREAT AGE OF THE ROOM,THE CLAUSE SEEMS SUPERFLUOUS ON FIRST SIGHT,The,False,-1,11.999117851257324,0.15000000596046448,0.10040394961833954,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0020.flac,5683-32866-0020,0.15,stage1,,
9,BUT DON'T THESE VERY WISE THINGS SOMETIMES TURN OUT VERY FOOLISHLY,AT NOON THE VIOLENCE OF THE STORM REDOUBLES,The,False,-1,11.173005104064941,0.15000000596046448,0.09971585869789124,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0002.flac,5683-32866-0002,0.15,stage1,,
0,IT WAS ONE OF THE MASTERLY AND CHARMING STORIES OF DUMAS THE ELDER,THERE'S A WHALE A WHALE CRIED THE PROFESSOR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0000.flac,5142-36377-0000,0.0,stage1,,impossible_target
1,SO I LIVED AND NOW AM YOUR TOOTH THRALL WELL IT IS THE LUCK OF WAR,WE NEVER HAD SO MANY OF THEM IN HERE BEFORE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0068.flac,5142-33396-0068,0.0,stage1,,impossible_target
2,YOUR FATHER THOUGHT A MOMENT THEN LOOKED AT YOUR MOTHER AND SMILED,IT IS SIXTEEN YEARS SINCE JOHN BERGSON DIED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0064.flac,5142-33396-0064,0.0,stage1,,impossible_target
3,SHE IS UNDER SAIL BUT SHE IS COUNT TIMASCHEFF'S YACHT HE WAS RIGHT,COLD IS IT MY DARLING BLESS YOUR SWEET FACE,The winner is the winner of the fourth round.,False,-1,12.423072814941406,0.15000000596046448,0.09973245859146118,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0003.flac,5105-28240-0003,0.15,stage1,,
4,THIS WITHOUT RECKONING IN THE PAINS OF THE HEART AND SO IT GOES ON,THE YEARS OF THE DAYS OF HER DYING WERE TEN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,4507-16021-0048,0.0,stage1,,impossible_target
5,IT'S NOT PARTICULARLY RARE SHE SAID BUT SOME OF IT WAS MY MOTHER'S,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0009.flac,4446-2273-0009,0.0,stage1,,impossible_target
6,SHE MUST CARE ABOUT THE THEATRE A GREAT DEAL MORE THAN SHE USED TO,ABOVE WERE THREE STUDENTS ONE ON EACH STORY,The ferry delta 40 is close to the maiden and the lake is heading south.,False,-1,13.541587829589844,0.15000000596046448,0.10003159940242767,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0021.flac,4446-2271-0021,0.15,stage1,,
7,HE CALLED THIS SEA A POND AND OUR LONG VOYAGE TAKING A LITTLE SAIL,COME THEREFORE AND LET US FLING MUD AT THEM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0007.flac,260-123286-0007,0.0,stage1,,impossible_target
8,I GET TIRED OF SEEING MEN AND HORSES GOING UP AND DOWN UP AND DOWN,GRAM ROUGHLY ONE TWENTY EIGHTH OF AN OUNCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/134500/237-134500-0032.flac,237-134500-0032,0.0,stage1,,impossible_target
9,PEARL SAW AND GAZED INTENTLY BUT NEVER SOUGHT TO MAKE ACQUAINTANCE,IN ALL THE NOVEL HAD A DIFFICULT GESTATION,"So if you just do a hair, just call it a hair break. So you can kind of visit her for the other stalls. So you can come there and take a look.",False,-1,12.033281326293945,0.15000000596046448,0.10017895698547363,stage1,LibriSpeech/test-clean/1221/135766/1221-135766-0014.flac,1221-135766-0014,0.15,stage1,,
0,THAT IS ALL QUITE TRUE MISTER NEVERBEND SAID SIR FERDINANDO BROWN,ENTER HAMLET WITH HIS FAVOURITE BOAR HOUND,"That is all for quite a few, Mr. Deputy. Thanks, Mr. President.",False,-1,13.82557201385498,0.15000000596046448,0.09964508563280106,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,8455-210777-0035,0.15,stage1,,
1,THIS KNOWLEDGE IS MEMORY IN ONE SENSE THOUGH IN ANOTHER IT IS NOT,WE MODERNS HOWEVER SEE THE ABSURDITY OF IT,We're just going to wait until we've been in the way of the county to the title. So we're going to have to make sure this isn't a damn thing.,False,-1,11.75655460357666,0.15000000596046448,0.10003268718719482,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0039.flac,8230-279154-0039,0.15,stage1,,
2,THE PARLIAMENT AND THE SCOTS LAID THEIR PROPOSALS BEFORE THE KING,YOUR MAJESTY'S PLAN THEN IN THIS AFFAIR IS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8224/274384/8224-274384-0009.flac,8224-274384-0009,0.0,stage1,,impossible_target
3,THE YOUNG GIRLS HAD INDEED MADE THEMSELVES SMALL INDEED INVISIBLE,A FEELING OF FREEDOM AND I WAS AWAKE WHERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0029.flac,7127-75947-0029,0.0,stage1,,impossible_target
4,I ATTEND TO THE HOUSEHOLD MENDING YOU KNOW AND CARE FOR THE LINEN,SAVE ME MASTERS BUT YOU STARTLED ME RARELY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68771/6829-68771-0022.flac,6829-68771-0022,0.0,stage1,,impossible_target
5,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES,BEG ME A ROOM OF THE SHERIFF CHILD QUICKLY,"Oh, if you survive the fantasy, then my recipe will be exactly the way to the end of your cancer.",False,-1,10.878171920776367,0.15000000596046448,0.10011348873376846,stage1,LibriSpeech/test-clean/61/70968/61-70968-0055.flac,61-70968-0055,0.15,stage1,,
